Datasource Name,Datasource ID,Table Schema,Table Name,Database Name,Database Connection Type
QBR - Customer Fee Data - Test,e7bb9653-98a8-8281-cfe8-771cf5265f97,VISUALIZATION,VW_CUSTOMER_FEES_AND_SAVINGS_FOR_ROI,TRANSFORMED_LAYER_TEST,snowflake
QBR - Customer Fee Data - Test,e7bb9653-98a8-8281-cfe8-771cf5265f97,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER_TEST,snowflake
QBR - Primary Data Source - Data Availability,e7fdf8c5-736a-a459-0005-0153c6a767b2,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Primary Data Source - Data Availability,e8c7f905-2124-7fd5-193e-1fffa6dc0e59,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Amazon - Member Utilization Breakdown (2) (local copy),e8d84f53-1297-edec-7ef3-c55cf607c477,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Customer Fee Data,e99bd130-a249-39bb-86d7-eacf38da6476,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Customer Fee Data,e99bd130-a249-39bb-86d7-eacf38da6476,VISUALIZATION,VW_CUSTOMER_FEES_AND_SAVINGS_FOR_ROI,TRANSFORMED_LAYER,snowflake
QBR - Customer Lives Datasource,e9c37813-f373-5d59-5ea6-67c1296853ec,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Customer Lives Datasource,e9c37813-f373-5d59-5ea6-67c1296853ec,VISUALIZATION,VW_CUSTOMER_TOTAL_LIVES,TRANSFORMED_LAYER,snowflake
Rough Drug Adoption Ratio Sheet,ea60503c-fb08-96d3-16b5-db210db12718,BOOK_OF_BUSINESS,VW_BOB_ROUGH_ADOPTION_RATIOS_BY_DRUG_NAME,TRANSFORMED_LAYER,snowflake
Amazon QBR - Member Opportunity Savings Dataset,eb81ba01-9d20-a224-33ef-4a49a35b2b07,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
Amazon QBR - Member Opportunity Savings Dataset,eb81ba01-9d20-a224-33ef-4a49a35b2b07,AMAZON,VW_MEMBER_OPPORTUNITIES_WITH_BEST_SAVER_IDENTIFIED,TRANSFORMED_LAYER,snowflake
QBR - Customer Fee Data - Test | Project : QBR Test Datasources,eba021e8-c4d3-6f67-f86f-8df4c0edcc97,VISUALIZATION,VW_CUSTOMER_FEES_AND_SAVINGS_FOR_ROI,TRANSFORMED_LAYER_TEST,snowflake
QBR - Customer Fee Data - Test | Project : QBR Test Datasources,eba021e8-c4d3-6f67-f86f-8df4c0edcc97,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER_TEST,snowflake
QBR - Login and Registration Data,ece49d31-f1fd-04c3-1a3b-fb2c63fa2c8b,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Login and Registration Data,ece49d31-f1fd-04c3-1a3b-fb2c63fa2c8b,VISUALIZATION,VW_MONTHLY_LOGIN_AND_REGISTRATION_DATA,TRANSFORMED_LAYER,snowflake
PRICING_ANALYSIS_TEST (STAGING_LAYER.PRICING_ANALYSIS_TEST) (TEMP),ee254fd0-20e4-bffc-e34a-30e5d31a93e0,TEMP,PRICING_ANALYSIS_TEST,STAGING_LAYER,snowflake
CUSTOMER_ROI_PERIOD_DATA - Test,ee706a1f-053f-a8d8-cce5-6c536ebf7cfe,VISUALIZATION,VW_CUSTOMER_ROI_PERIOD_DATA_WITH_LABELS,TRANSFORMED_LAYER_TEST,snowflake
CUSTOMER_ROI_PERIOD_DATA - Test,ee706a1f-053f-a8d8-cce5-6c536ebf7cfe,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
Amazon QBR - Claims and Spend Dataset,eebe24cc-df27-e604-54b4-6a73a13f5fa5,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
Amazon QBR - Claims and Spend Dataset,eebe24cc-df27-e604-54b4-6a73a13f5fa5,AMAZON,VW_CLAIMS_AND_SPENDS,TRANSFORMED_LAYER,snowflake
QBR - Customer Fee Data,f05109a4-68dc-d657-ced1-c2a7a84bc429,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Customer Fee Data,f05109a4-68dc-d657-ced1-c2a7a84bc429,VISUALIZATION,VW_CUSTOMER_FEES_AND_SAVINGS_FOR_ROI,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,f0845b9d-1a76-638d-7dc1-57bee9a4ac5a,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,f0845b9d-1a76-638d-7dc1-57bee9a4ac5a,VISUALIZATION,VW_NUMBER_OF_MEMBERS_AND_CLAIMS_BY_MONTH,TRANSFORMED_LAYER,snowflake
QBR - Primary Data Source - Data Availability - KPA,f0a31884-418c-12fd-b9b8-3a92d1c41551,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR_CUSTOMER_ROI_PERIOD_DATA | Project : QBR Datasources,f17cae9c-2d18-9108-afd5-40c495ac4d98,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR_CUSTOMER_ROI_PERIOD_DATA | Project : QBR Datasources,f17cae9c-2d18-9108-afd5-40c495ac4d98,VISUALIZATION,VW_CUSTOMER_ROI_PERIOD_DATA_WITH_LABELS,TRANSFORMED_LAYER,snowflake
Viz Load Times,f24e9daf-cc2b-23ec-a94b-387f702414bf,Extract,Extract,058ae501-f6c0-49f6-8f53-fe1bb1deb072,hyper
QBR - Customer ROI Period Data - KPA,f340ee58-a65c-987e-48ff-b79fa36ad17a,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
MEMBER_ENGAGEMENT,f40b3d8b-efb7-e31a-26f9-24ef20710a68,AMAZON,VW_MEMBER_OPPORTUNITIES,TRANSFORMED_LAYER,snowflake
MEMBER_ENGAGEMENT,f40b3d8b-efb7-e31a-26f9-24ef20710a68,AMAZON,VW_ENGAGEMENT,TRANSFORMED_LAYER,snowflake
QBR - Pharmacy Spend Data - Test,f46ec654-7a65-869e-02da-c0a1777c722a,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Pharmacy Spend Data - Test,f46ec654-7a65-869e-02da-c0a1777c722a,VISUALIZATION,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER_TEST,snowflake
QBR - Customer Fee Data - Test | Project : QBR Test Datasources,f530d3f1-5ae7-4f6a-4e0e-3ea4671556f9,VISUALIZATION,VW_CUSTOMER_FEES_AND_SAVINGS_FOR_ROI,TRANSFORMED_LAYER_TEST,snowflake
QBR - Customer Fee Data - Test | Project : QBR Test Datasources,f530d3f1-5ae7-4f6a-4e0e-3ea4671556f9,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER_TEST,snowflake
QBR - Utilization Ratios Datasource,f53118a7-5366-45b5-0b2d-253b68886173,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Utilization Ratios Datasource,f53118a7-5366-45b5-0b2d-253b68886173,VISUALIZATION,VW_CUSTOMER_UTILIZER_RATIOS,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,f7cee4bf-251d-2ae6-450b-937a5df1a842,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,f7cee4bf-251d-2ae6-450b-937a5df1a842,VISUALIZATION,VW_NUMBER_OF_MEMBERS_AND_CLAIMS_BY_MONTH,TRANSFORMED_LAYER,snowflake
QBR - Customer Lives Datasource,fc230e9d-bede-90fa-8809-6b626c0af013,VISUALIZATION,VW_CUSTOMER_TOTAL_LIVES,TRANSFORMED_LAYER,snowflake
QBR - Member Communication Metadata Data Set,fce97b5f-8ed7-7239-8218-582337d59a9a,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Communication Metadata Data Set,fce97b5f-8ed7-7239-8218-582337d59a9a,VISUALIZATION,VW_MEMBER_COMMUNICATION_OPTIONS,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,fd03131e-2bbe-06d6-57f8-353a70745d1e,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,fd03131e-2bbe-06d6-57f8-353a70745d1e,VISUALIZATION,VW_NUMBER_OF_MEMBERS_AND_CLAIMS_BY_MONTH,TRANSFORMED_LAYER,snowflake
QBR - CLAIMS AND SPEND DATA SET - Test,fdbaab43-a405-a2ab-868a-1761ee8dfcc6,VISUALIZATION,VW_CLAIMS_AND_SPENDS,TRANSFORMED_LAYER_TEST,snowflake
QBR - CLAIMS AND SPEND DATA SET - Test,fdbaab43-a405-a2ab-868a-1761ee8dfcc6,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER_TEST,snowflake
QBR - Member Savings Opportunity Dataset - Child Company Location | Project : QBR Datasources,ffc28888-099e-c363-f798-243d6f89cccf,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Opportunity Dataset - Child Company Location | Project : QBR Datasources,ffc28888-099e-c363-f798-243d6f89cccf,VISUALIZATION,VW_MEMBER_OPPORTUNITIES_WITH_BEST_SAVER_IDENTIFIED_WTIH_CHILD_COMPANY_LOCATION,TRANSFORMED_LAYER,snowflake
Amazon QBR - Login and Registration Dataset,ffef746a-31f1-2bcb-bf96-055caaac57a8,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Opportunity Dataset - Child Company Location | Project : QBR Datasources,fff7fab2-c4cc-c836-5faa-52e7475db622,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Opportunity Dataset - Child Company Location | Project : QBR Datasources,fff7fab2-c4cc-c836-5faa-52e7475db622,VISUALIZATION,VW_MEMBER_OPPORTUNITIES_WITH_BEST_SAVER_IDENTIFIED_WTIH_CHILD_COMPANY_LOCATION,TRANSFORMED_LAYER,snowflake
